run_number,dimension,total_particle_number,ensemble,initialize,compress,sample,analyze,status,execution_state,started_at,finished_at,output_dir,error
0,2,40,NVT,O,O,O,O,success,finished,2026-04-08T20:27:21.420846+00:00,2026-04-08T20:27:45.946219+00:00,/Users/ldq/Work/ColPackAgent/plot/illustrative_data/tunable_mix_capsul_sizes/run_0,
