run_number,dimension,total_particle_number,ensemble,initialize,compress,sample,analyze,status,execution_state,started_at,finished_at,output_dir,error
0,2,100,NPT,O,O,O,O,success,finished,2026-04-08T21:06:56.522197+00:00,2026-04-08T21:07:06.377064+00:00,/Users/ldq/Work/ColPackAgent/plot/illustrative_data/tunable_multishape_mixture_2d_npt/run_0,
