run_number,dimension,total_particle_number,ensemble,initialize,compress,sample,analyze,status,execution_state,started_at,finished_at,output_dir,error
0,3,100,NPT,O,O,O,O,success,finished,2026-04-08T21:07:06.388897+00:00,2026-04-08T21:07:23.044394+00:00,/Users/ldq/Work/ColPackAgent/plot/illustrative_data/tunable_multishape_mixture_3d_npt/run_0,
